Player_ID,First_Name,Last_Name,Current_Team_ID,Current_Team_Full_Name,Current_Team_Name,Position,Current_Team_Abbr,Current_Team_City,Current_Team_Conf,Current_Team_Div
1193,Raef,LaFrentz,8,Denver Nuggets,Nuggets,C,DEN,Denver,West,Northwest
1194,Keon,Clark,8,Denver Nuggets,Nuggets,,DEN,Denver,West,Northwest
1195,Tyson,Wheeler,8,Denver Nuggets,Nuggets,,DEN,Denver,West,Northwest
1196,Robert,Traylor,17,Milwaukee Bucks,Bucks,,MIL,Milwaukee,East,Central
1197,Earl,Boykins,3,Brooklyn Nets,Nets,,BKN,Brooklyn,East,Atlantic
1198,Antawn,Jamison,10,Golden State Warriors,Warriors,,GSW,Golden State,West,Pacific
1199,Mike,Bibby,15,Memphis Grizzlies,Grizzlies,G,MEM,Memphis,West,Southwest
1200,Felipe,Lopez,15,Memphis Grizzlies,Grizzlies,,MEM,Memphis,West,Southwest
1201,J.R.,Henderson,15,Memphis Grizzlies,Grizzlies,,MEM,Memphis,West,Southwest
1202,Bonzi,Wells,25,Portland Trail Blazers,Trail Blazers,,POR,Portland,West,Northwest
1203,Damon,Jones,3,Brooklyn Nets,Nets,,BKN,Brooklyn,East,Atlantic
1204,Charles,R. Jones,5,Chicago Bulls,Bulls,,CHI,Chicago,East,Central
1205,Ryan,Stack,6,Cleveland Cavaliers,Cavaliers,,CLE,Cleveland,East,Central
1206,Brian,Skinner,13,LA Clippers,Clippers,,LAC,LA,West,Pacific
1207,Jonathan,Kerner,22,Orlando Magic,Magic,,ORL,Orlando,East,Southeast
1208,Korleone,Young,9,Detroit Pistons,Pistons,,DET,Detroit,East,Central
1209,Trevor,Winter,18,Minnesota Timberwolves,Timberwolves,,MIN,Minnesota,West,Northwest
1210,Bruno,Sundov,7,Dallas Mavericks,Mavericks,,DAL,Dallas,West,Southwest
1211,Mirsad,Turkcan,20,New York Knicks,Knicks,,NYK,New York,East,Atlantic
1212,Alvin,Sims,24,Phoenix Suns,Suns,,PHX,Phoenix,West,Pacific
1213,Rasho,Nesterovic,18,Minnesota Timberwolves,Timberwolves,,MIN,Minnesota,West,Northwest
1214,Todd,MacCulloch,23,Philadelphia 76ers,76ers,,PHI,Philadelphia,East,Atlantic
1215,Jumaine,Jones,23,Philadelphia 76ers,76ers,,PHI,Philadelphia,East,Atlantic
1216,Lamar,Odom,13,LA Clippers,Clippers,F,LAC,LA,West,Pacific
1217,Obinna,Ekezie,15,Memphis Grizzlies,Grizzlies,,MEM,Memphis,West,Southwest
1218,Milt,Palacio,15,Memphis Grizzlies,Grizzlies,,MEM,Memphis,West,Southwest
1219,Devean,George,14,Los Angeles Lakers,Lakers,,LAL,Los Angeles,West,Pacific
1220,Quincy,Lewis,29,Utah Jazz,Jazz,,UTA,Utah,West,Northwest
1221,Scott,Padgett,29,Utah Jazz,Jazz,,UTA,Utah,West,Northwest
1222,Andre,Miller,6,Cleveland Cavaliers,Cavaliers,,CLE,Cleveland,East,Central
1223,Trajan,Langdon,6,Cleveland Cavaliers,Cavaliers,,CLE,Cleveland,East,Central
1224,Anthony,Carter,16,Miami Heat,Heat,,MIA,Miami,East,Southeast
1225,Rodney,Buford,16,Miami Heat,Heat,,MIA,Miami,East,Southeast
1226,Shawn,Marion,24,Phoenix Suns,Suns,G,PHX,Phoenix,West,Pacific
1227,James,Posey,8,Denver Nuggets,Nuggets,F,DEN,Denver,West,Northwest
1228,Ryan,Bowen,8,Denver Nuggets,Nuggets,,DEN,Denver,West,Northwest
1229,Adrian,Griffin,2,Boston Celtics,Celtics,F,BOS,Boston,East,Atlantic
1230,Wayne,Turner,2,Boston Celtics,Celtics,,BOS,Boston,East,Atlantic
1231,Aleksandar,Radojevic,28,Toronto Raptors,Raptors,,TOR,Toronto,East,Atlantic
1232,Steve,Francis,11,Houston Rockets,Rockets,G,HOU,Houston,West,Southwest
1233,Kenny,Thomas,11,Houston Rockets,Rockets,,HOU,Houston,West,Southwest
1234,Vonteego,Cummings,10,Golden State Warriors,Warriors,G,GSW,Golden State,West,Pacific
1235,Corey,Maggette,22,Orlando Magic,Magic,,ORL,Orlando,East,Southeast
1236,Chucky,Atkins,22,Orlando Magic,Magic,,ORL,Orlando,East,Southeast
1237,Baron,Davis,4,Charlotte Hornets,Hornets,,CHA,Charlotte,East,Southeast
1238,Jason,Miskiri,4,Charlotte Hornets,Hornets,,CHA,Charlotte,East,Southeast
1239,Eddie,Robinson,4,Charlotte Hornets,Hornets,,CHA,Charlotte,East,Southeast
1240,Derek,Hood,4,Charlotte Hornets,Hornets,,CHA,Charlotte,East,Southeast
1241,Jeff,Foster,12,Indiana Pacers,Pacers,,IND,Indiana,East,Central
1242,Jason,Terry,1,Atlanta Hawks,Hawks,,ATL,Atlanta,East,Southeast
1243,Cal,Bowdler,1,Atlanta Hawks,Hawks,,ATL,Atlanta,East,Southeast
1244,Dion,Glover,1,Atlanta Hawks,Hawks,,ATL,Atlanta,East,Southeast
1245,Richard,Hamilton,30,Washington Wizards,Wizards,,WAS,Washington,East,Southeast
1246,Laron,Profit,30,Washington Wizards,Wizards,,WAS,Washington,East,Southeast
1247,Elton,Brand,5,Chicago Bulls,Bulls,F,CHI,Chicago,East,Central
1248,Michael,Ruffin,5,Chicago Bulls,Bulls,,CHI,Chicago,East,Central
1249,Metta,World Peace,5,Chicago Bulls,Bulls,,CHI,Chicago,East,Central
1250,Dedric,Willoughby,5,Chicago Bulls,Bulls,,CHI,Chicago,East,Central
1251,Wally,Szczerbiak,18,Minnesota Timberwolves,Timberwolves,F,MIN,Minnesota,West,Northwest
1252,William,Avery,18,Minnesota Timberwolves,Timberwolves,,MIN,Minnesota,West,Northwest
1253,Rick,Hughes,7,Dallas Mavericks,Mavericks,,DAL,Dallas,West,Southwest
1254,Leon,Smith,7,Dallas Mavericks,Mavericks,,DAL,Dallas,West,Southwest
1255,Lazaro,Borrell,21,Oklahoma City Thunder,Thunder,,OKC,Oklahoma City,West,Northwest
1256,Jermaine,Jackson,9,Detroit Pistons,Pistons,,DET,Detroit,East,Central
1257,Chris,Herren,8,Denver Nuggets,Nuggets,,DEN,Denver,West,Northwest
1258,John,Celestand,14,Los Angeles Lakers,Lakers,,LAL,Los Angeles,West,Pacific
1259,Lari,Ketner,5,Chicago Bulls,Bulls,,CHI,Chicago,East,Central
1260,Tim,Young,10,Golden State Warriors,Warriors,,GSW,Golden State,West,Pacific
1261,DeMarco,Johnson,20,New York Knicks,Knicks,,NYK,New York,East,Atlantic
1262,A.J.,Bramlett,6,Cleveland Cavaliers,Cavaliers,,CLE,Cleveland,East,Central
1263,Harold,Jamison,16,Miami Heat,Heat,,MIA,Miami,East,Southeast
1264,Jonathan,Bender,12,Indiana Pacers,Pacers,,IND,Indiana,East,Central
1265,Jamel,Thomas,2,Boston Celtics,Celtics,,BOS,Boston,East,Atlantic
1266,Evan,Eschmeyer,3,Brooklyn Nets,Nets,,BKN,Brooklyn,East,Atlantic
1267,Greg,Buckner,7,Dallas Mavericks,Mavericks,,DAL,Dallas,West,Southwest
1268,Tim,James,16,Miami Heat,Heat,,MIA,Miami,East,Southeast
1269,Rafer,Alston,17,Milwaukee Bucks,Bucks,,MIL,Milwaukee,East,Central
1270,Ira,Bowman,23,Philadelphia 76ers,76ers,,PHI,Philadelphia,East,Atlantic
1271,Derrick,Dial,27,San Antonio Spurs,Spurs,,SAS,San Antonio,West,Southwest
1272,Calvin,Booth,30,Washington Wizards,Wizards,,WAS,Washington,East,Southeast
1273,Maceo,Baston,17,Milwaukee Bucks,Bucks,,MIL,Milwaukee,East,Central
1274,Jamaal,Magloire,4,Charlotte Hornets,Hornets,,CHA,Charlotte,East,Southeast
1275,Hanno,Mottola,1,Atlanta Hawks,Hawks,F,ATL,Atlanta,East,Southeast
1276,DerMarr,Johnson,1,Atlanta Hawks,Hawks,,ATL,Atlanta,East,Southeast
1277,Pepe,Sanchez,23,Philadelphia 76ers,76ers,,PHI,Philadelphia,East,Atlantic
1278,Lavor,Postell,20,New York Knicks,Knicks,,NYK,New York,East,Atlantic
1279,Chris,Mihm,6,Cleveland Cavaliers,Cavaliers,,CLE,Cleveland,East,Central
1280,Stephen,Jackson,3,Brooklyn Nets,Nets,F,BKN,Brooklyn,East,Atlantic
1281,Kenyon,Martin,3,Brooklyn Nets,Nets,F,BKN,Brooklyn,East,Atlantic
1282,Soumaila,Samake,3,Brooklyn Nets,Nets,,BKN,Brooklyn,East,Atlantic
1283,Desmond,Mason,21,Oklahoma City Thunder,Thunder,G,OKC,Oklahoma City,West,Northwest
1284,Ruben,Wolkowyski,21,Oklahoma City Thunder,Thunder,,OKC,Oklahoma City,West,Northwest
1285,Stromile,Swift,15,Memphis Grizzlies,Grizzlies,,MEM,Memphis,West,Southwest
1286,Joel,Przybilla,17,Milwaukee Bucks,Bucks,,MIL,Milwaukee,East,Central
1287,Michael,Redd,17,Milwaukee Bucks,Bucks,,MIL,Milwaukee,East,Central
1288,Eduardo,Najera,7,Dallas Mavericks,Mavericks,F,DAL,Dallas,West,Southwest
1289,Courtney,Alexander,7,Dallas Mavericks,Mavericks,,DAL,Dallas,West,Southwest
1290,Hedo,Turkoglu,26,Sacramento Kings,Kings,,SAC,Sacramento,West,Pacific
1291,Khalid,El-Amin,5,Chicago Bulls,Bulls,G,CHI,Chicago,East,Central
1292,Marcus,Fizer,5,Chicago Bulls,Bulls,,CHI,Chicago,East,Central
1293,A.J.,Guyton,5,Chicago Bulls,Bulls,,CHI,Chicago,East,Central
1294,Dragan,Tarlac,5,Chicago Bulls,Bulls,,CHI,Chicago,East,Central
1295,Darius,Miles,13,LA Clippers,Clippers,G,LAC,LA,West,Pacific
1296,Keyon,Dooling,13,LA Clippers,Clippers,,LAC,LA,West,Pacific
1297,Quentin,Richardson,13,LA Clippers,Clippers,,LAC,LA,West,Pacific
1298,DeShawn,Stevenson,29,Utah Jazz,Jazz,,UTA,Utah,West,Northwest
1299,Mike,Miller,22,Orlando Magic,Magic,,ORL,Orlando,East,Southeast
1300,Mark,Madsen,14,Los Angeles Lakers,Lakers,,LAL,Los Angeles,West,Pacific
1301,Erick,Barkley,25,Portland Trail Blazers,Trail Blazers,,POR,Portland,West,Northwest
1302,Mateen,Cleaves,9,Detroit Pistons,Pistons,,DET,Detroit,East,Central
1303,Morris,Peterson,28,Toronto Raptors,Raptors,,TOR,Toronto,East,Atlantic
1304,Jason,Collier,11,Houston Rockets,Rockets,,HOU,Houston,West,Southwest
1305,Daniel,Santiago,24,Phoenix Suns,Suns,,PHX,Phoenix,West,Pacific
1306,Paul,McPherson,24,Phoenix Suns,Suns,,PHX,Phoenix,West,Pacific
1307,Ruben,Garces,24,Phoenix Suns,Suns,,PHX,Phoenix,West,Pacific
1308,Jake,Tsakalidis,24,Phoenix Suns,Suns,,PHX,Phoenix,West,Pacific
1309,Marc,Jackson,10,Golden State Warriors,Warriors,,GSW,Golden State,West,Pacific
1310,Chris,Porter,10,Golden State Warriors,Warriors,,GSW,Golden State,West,Pacific
1311,Jamal,Robinson,16,Miami Heat,Heat,,MIA,Miami,East,Southeast
1312,Eddie,House,16,Miami Heat,Heat,,MIA,Miami,East,Southeast
1313,Jerome,Moiso,2,Boston Celtics,Celtics,,BOS,Boston,East,Atlantic
1314,Mark,Blount,2,Boston Celtics,Celtics,,BOS,Boston,East,Atlantic
1315,Dan,Langhi,11,Houston Rockets,Rockets,,HOU,Houston,West,Southwest
1316,Garth,Joseph,28,Toronto Raptors,Raptors,,TOR,Toronto,East,Atlantic
1317,Jake,Voskuhl,5,Chicago Bulls,Bulls,,CHI,Chicago,East,Central
1318,Mike,Penberthy,14,Los Angeles Lakers,Lakers,,LAL,Los Angeles,West,Pacific
1319,Lee,Nailon,4,Charlotte Hornets,Hornets,,CHA,Charlotte,East,Southeast
1320,Zendon,Hamilton,13,LA Clippers,Clippers,,LAC,LA,West,Pacific
1321,Terrance,Roberson,4,Charlotte Hornets,Hornets,,CHA,Charlotte,East,Southeast
1322,Dalibor,Bagaric,5,Chicago Bulls,Bulls,,CHI,Chicago,East,Central
1323,Ira,Newble,27,San Antonio Spurs,Spurs,,SAS,San Antonio,West,Southwest
1324,Donnell,Harvey,7,Dallas Mavericks,Mavericks,,DAL,Dallas,West,Southwest
1325,Brian,Cardinal,9,Detroit Pistons,Pistons,,DET,Detroit,East,Central
1326,Slava,Medvedenko,14,Los Angeles Lakers,Lakers,,LAL,Los Angeles,West,Pacific
1327,Olumide,Oyedeji,21,Oklahoma City Thunder,Thunder,,OKC,Oklahoma City,West,Northwest
1328,Andy,Panko,1,Atlanta Hawks,Hawks,,ATL,Atlanta,East,Southeast
1329,Jabari,Smith,26,Sacramento Kings,Kings,,SAC,Sacramento,West,Pacific
1330,Mamadou,N'diaye,28,Toronto Raptors,Raptors,,TOR,Toronto,East,Atlantic
1331,Sean,Colson,1,Atlanta Hawks,Hawks,,ATL,Atlanta,East,Southeast
1332,Art,Long,26,Sacramento Kings,Kings,,SAC,Sacramento,West,Pacific
1333,Mike,Smith,30,Washington Wizards,Wizards,,WAS,Washington,East,Southeast
1334,David,Vanterpool,30,Washington Wizards,Wizards,,WAS,Washington,East,Southeast
1335,Steve,Goodrich,5,Chicago Bulls,Bulls,,CHI,Chicago,East,Central
1336,Eddie,Gill,3,Brooklyn Nets,Nets,,BKN,Brooklyn,East,Atlantic
1337,Wang,Zhi-zhi,7,Dallas Mavericks,Mavericks,,DAL,Dallas,West,Southwest
1338,Dan,McClintock,8,Denver Nuggets,Nuggets,,DEN,Denver,West,Northwest
1339,Raja,Bell,23,Philadelphia 76ers,76ers,,PHI,Philadelphia,East,Atlantic
1340,Jason,Hart,17,Milwaukee Bucks,Bucks,,MIL,Milwaukee,East,Central
1341,Vladimir,Radmanovic,21,Oklahoma City Thunder,Thunder,,OKC,Oklahoma City,West,Northwest
1342,Earl,Watson,21,Oklahoma City Thunder,Thunder,,OKC,Oklahoma City,West,Northwest
1343,Gerald,Wallace,26,Sacramento Kings,Kings,,SAC,Sacramento,West,Pacific
1344,Jamaal,Tinsley,12,Indiana Pacers,Pacers,G,IND,Indiana,East,Central
1345,Primoz,Brezec,12,Indiana Pacers,Pacers,,IND,Indiana,East,Central
1346,Richard,Jefferson,3,Brooklyn Nets,Nets,,BKN,Brooklyn,East,Atlantic
1347,Brandon,Armstrong,3,Brooklyn Nets,Nets,,BKN,Brooklyn,East,Atlantic
1348,Jason,Collins,3,Brooklyn Nets,Nets,,BKN,Brooklyn,East,Atlantic
1349,Carlos,Arroyo,28,Toronto Raptors,Raptors,,TOR,Toronto,East,Atlantic
1350,Michael,Bradley,28,Toronto Raptors,Raptors,,TOR,Toronto,East,Atlantic
1351,Steven,Hunter,22,Orlando Magic,Magic,,ORL,Orlando,East,Southeast
1352,Andrei,Kirilenko,29,Utah Jazz,Jazz,,UTA,Utah,West,Northwest
1353,Alton,Ford,24,Phoenix Suns,Suns,,PHX,Phoenix,West,Pacific
1354,Charlie,Bell,24,Phoenix Suns,Suns,,PHX,Phoenix,West,Pacific
1355,Speedy,Claxton,23,Philadelphia 76ers,76ers,G,PHI,Philadelphia,East,Atlantic
1356,Damone,Brown,23,Philadelphia 76ers,76ers,,PHI,Philadelphia,East,Atlantic
1357,Loren,Woods,18,Minnesota Timberwolves,Timberwolves,,MIN,Minnesota,West,Northwest
1358,Eddie,Griffin,11,Houston Rockets,Rockets,,HOU,Houston,West,Southwest
1359,Oscar,Torres,11,Houston Rockets,Rockets,,HOU,Houston,West,Southwest
1360,Tierre,Brown,11,Houston Rockets,Rockets,,HOU,Houston,West,Southwest
1361,Terence,Morris,11,Houston Rockets,Rockets,,HOU,Houston,West,Southwest
1362,Zeljko,Rebraca,9,Detroit Pistons,Pistons,,DET,Detroit,East,Central
1363,Rodney,White,9,Detroit Pistons,Pistons,,DET,Detroit,East,Central
1365,Joseph,Forte,2,Boston Celtics,Celtics,,BOS,Boston,East,Atlantic
1366,Kedrick,Brown,2,Boston Celtics,Celtics,,BOS,Boston,East,Atlantic
1367,DeSagana,Diop,6,Cleveland Cavaliers,Cavaliers,,CLE,Cleveland,East,Central
1368,Kwame,Brown,30,Washington Wizards,Wizards,,WAS,Washington,East,Southeast
1369,Bobby,Simmons,30,Washington Wizards,Wizards,,WAS,Washington,East,Southeast
1370,Etan,Thomas,30,Washington Wizards,Wizards,,WAS,Washington,East,Southeast
1371,Ruben,Boumtje-Boumtje,25,Portland Trail Blazers,Trail Blazers,,POR,Portland,West,Northwest
1372,Jason,Richardson,10,Golden State Warriors,Warriors,,GSW,Golden State,West,Pacific
1373,Troy,Murphy,10,Golden State Warriors,Warriors,,GSW,Golden State,West,Pacific
1374,Gilbert,Arenas,10,Golden State Warriors,Warriors,,GSW,Golden State,West,Pacific
1375,Trenton,Hassell,5,Chicago Bulls,Bulls,,CHI,Chicago,East,Central
1376,Eddy,Curry,5,Chicago Bulls,Bulls,,CHI,Chicago,East,Central
1377,Tang,Hamilton,16,Miami Heat,Heat,,MIA,Miami,East,Southeast
1378,Shane,Battier,15,Memphis Grizzlies,Grizzlies,F,MEM,Memphis,West,Southwest
1379,Will,Solomon,15,Memphis Grizzlies,Grizzlies,,MEM,Memphis,West,Southwest
1380,Antonis,Fotsis,15,Memphis Grizzlies,Grizzlies,,MEM,Memphis,West,Southwest
1381,Alvin,Jones,23,Philadelphia 76ers,76ers,,PHI,Philadelphia,East,Atlantic
1382,Jeff,Trepagnier,6,Cleveland Cavaliers,Cavaliers,,CLE,Cleveland,East,Central
1383,Joe,Crispin,14,Los Angeles Lakers,Lakers,,LAL,Los Angeles,West,Pacific
1384,Ernest,Brown,16,Miami Heat,Heat,,MIA,Miami,East,Southeast
1385,Jarron,Collins,29,Utah Jazz,Jazz,,UTA,Utah,West,Northwest
1386,Jamison,Brewer,12,Indiana Pacers,Pacers,,IND,Indiana,East,Central
1387,Malik,Allen,16,Miami Heat,Heat,,MIA,Miami,East,Southeast
1388,Predrag,Drobnjak,21,Oklahoma City Thunder,Thunder,,OKC,Oklahoma City,West,Northwest
1389,Chris,Andersen,8,Denver Nuggets,Nuggets,,DEN,Denver,West,Northwest
1390,Kenny,Satterfield,8,Denver Nuggets,Nuggets,,DEN,Denver,West,Northwest
1391,Brendan,Haywood,30,Washington Wizards,Wizards,,WAS,Washington,East,Southeast
1392,Kirk,Haston,4,Charlotte Hornets,Hornets,,CHA,Charlotte,East,Southeast
1393,Samuel,Dalembert,23,Philadelphia 76ers,76ers,,PHI,Philadelphia,East,Atlantic
1394,Mike,James,16,Miami Heat,Heat,,MIA,Miami,East,Southeast
1395,Maurice,Evans,18,Minnesota Timberwolves,Timberwolves,,MIN,Minnesota,West,Northwest
1396,Jeryl,Sasser,22,Orlando Magic,Magic,,ORL,Orlando,East,Southeast
1397,Dean,Oliver,10,Golden State Warriors,Warriors,,GSW,Golden State,West,Pacific
1398,Norman,Richardson,12,Indiana Pacers,Pacers,,IND,Indiana,East,Central
1399,Brian,Scalabrine,3,Brooklyn Nets,Nets,,BKN,Brooklyn,East,Atlantic
1400,Ratko,Varda,9,Detroit Pistons,Pistons,,DET,Detroit,East,Central
1401,Tremaine,Fowlkes,13,LA Clippers,Clippers,,LAC,LA,West,Pacific
1402,Mengke,Bateer,8,Denver Nuggets,Nuggets,,DEN,Denver,West,Northwest
1403,Ike,Fontaine,15,Memphis Grizzlies,Grizzlies,,MEM,Memphis,West,Southwest
1404,Ansu,Sesay,21,Oklahoma City Thunder,Thunder,,OKC,Oklahoma City,West,Northwest
1405,Omar,Cook,2,Boston Celtics,Celtics,,BOS,Boston,East,Atlantic
1406,John,Salmons,23,Philadelphia 76ers,76ers,,PHI,Philadelphia,East,Atlantic
1407,Efthimios,Rentzias,23,Philadelphia 76ers,76ers,,PHI,Philadelphia,East,Atlantic
1408,Pat,Burke,22,Orlando Magic,Magic,C,ORL,Orlando,East,Southeast
1409,Ryan,Humphrey,22,Orlando Magic,Magic,,ORL,Orlando,East,Southeast
1410,Carlos,Boozer,6,Cleveland Cavaliers,Cavaliers,,CLE,Cleveland,East,Central
1411,Smush,Parker,6,Cleveland Cavaliers,Cavaliers,,CLE,Cleveland,East,Central
1412,Manu,Ginobili,27,San Antonio Spurs,Spurs,,SAS,San Antonio,West,Southwest
1413,Jannero,Pargo,14,Los Angeles Lakers,Lakers,,LAL,Los Angeles,West,Pacific
1414,Kareem,Rush,14,Los Angeles Lakers,Lakers,,LAL,Los Angeles,West,Pacific
1415,Frank,Williams,20,New York Knicks,Knicks,,NYK,New York,East,Atlantic
1416,Tayshaun,Prince,9,Detroit Pistons,Pistons,,DET,Detroit,East,Central
1417,Mehmet,Okur,9,Detroit Pistons,Pistons,,DET,Detroit,East,Central
1418,Jared,Jeffries,30,Washington Wizards,Wizards,,WAS,Washington,East,Southeast
1419,Juan,Dixon,30,Washington Wizards,Wizards,,WAS,Washington,East,Southeast
1420,Nate,Huffman,28,Toronto Raptors,Raptors,,TOR,Toronto,East,Atlantic
1421,Chris,Jefferies,28,Toronto Raptors,Raptors,,TOR,Toronto,East,Atlantic
1422,Chris,Wilcox,13,LA Clippers,Clippers,,LAC,LA,West,Pacific
1423,Marko,Jaric,13,LA Clippers,Clippers,,LAC,LA,West,Pacific
1424,Qyntel,Woods,25,Portland Trail Blazers,Trail Blazers,,POR,Portland,West,Northwest
1425,Jay,Williams,5,Chicago Bulls,Bulls,G,CHI,Chicago,East,Central
1426,Lonny,Baxter,5,Chicago Bulls,Bulls,,CHI,Chicago,East,Central
1427,J.R.,Bremer,2,Boston Celtics,Celtics,,BOS,Boston,East,Atlantic
1428,Jiri,Welsch,10,Golden State Warriors,Warriors,,GSW,Golden State,West,Pacific
1429,Mike,Dunleavy,10,Golden State Warriors,Warriors,,GSW,Golden State,West,Pacific
1430,Nikoloz,Tskitishvili,8,Denver Nuggets,Nuggets,,DEN,Denver,West,Northwest
1431,Junior,Harrington,8,Denver Nuggets,Nuggets,,DEN,Denver,West,Northwest
1432,Igor,Rakocevic,18,Minnesota Timberwolves,Timberwolves,,MIN,Minnesota,West,Northwest
1433,Amar'e,Stoudemire,24,Phoenix Suns,Suns,,PHX,Phoenix,West,Pacific
1434,Casey,Jacobsen,24,Phoenix Suns,Suns,,PHX,Phoenix,West,Pacific
1435,Reggie,Evans,21,Oklahoma City Thunder,Thunder,F,OKC,Oklahoma City,West,Northwest
1436,Dan,Gadzuric,17,Milwaukee Bucks,Bucks,C,MIL,Milwaukee,East,Central
1437,Marcus,Haislip,17,Milwaukee Bucks,Bucks,,MIL,Milwaukee,East,Central
1438,Flip,Murray,17,Milwaukee Bucks,Bucks,,MIL,Milwaukee,East,Central
1439,Caron,Butler,16,Miami Heat,Heat,F,MIA,Miami,East,Southeast
1440,Rasual,Butler,16,Miami Heat,Heat,,MIA,Miami,East,Southeast
1441,Drew,Gooden,15,Memphis Grizzlies,Grizzlies,F,MEM,Memphis,West,Southwest
1442,Gordan,Giricek,15,Memphis Grizzlies,Grizzlies,,MEM,Memphis,West,Southwest
1443,Mike,Batiste,15,Memphis Grizzlies,Grizzlies,,MEM,Memphis,West,Southwest
1444,Juaquin,Hawkins,11,Houston Rockets,Rockets,,HOU,Houston,West,Southwest
1445,Yao,Ming,11,Houston Rockets,Rockets,,HOU,Houston,West,Southwest
1446,Bostjan,Nachbar,11,Houston Rockets,Rockets,,HOU,Houston,West,Southwest
1447,Fred,Jones,12,Indiana Pacers,Pacers,,IND,Indiana,East,Central
1448,Dan,Dickau,1,Atlanta Hawks,Hawks,,ATL,Atlanta,East,Southeast
1449,Tamar,Slay,3,Brooklyn Nets,Nets,,BKN,Brooklyn,East,Atlantic
1450,Guy,Rucker,10,Golden State Warriors,Warriors,,GSW,Golden State,West,Pacific
1451,Devin,Brown,27,San Antonio Spurs,Spurs,,SAS,San Antonio,West,Southwest
1452,Robert,Archibald,15,Memphis Grizzlies,Grizzlies,,MEM,Memphis,West,Southwest
1453,Adam,Harrington,7,Dallas Mavericks,Mavericks,,DAL,Dallas,West,Southwest
1454,Ken,Johnson,16,Miami Heat,Heat,,MIA,Miami,East,Southeast
1455,Cezary,Trybanski,15,Memphis Grizzlies,Grizzlies,,MEM,Memphis,West,Southwest
1456,Dajuan,Wagner,6,Cleveland Cavaliers,Cavaliers,,CLE,Cleveland,East,Central
1457,Predrag,Savovic,8,Denver Nuggets,Nuggets,,DEN,Denver,West,Northwest
1458,Tito,Maddox,11,Houston Rockets,Rockets,,HOU,Houston,West,Southwest
1459,Melvin,Ely,13,LA Clippers,Clippers,,LAC,LA,West,Pacific
1460,Sean,Lampley,16,Miami Heat,Heat,,MIA,Miami,East,Southeast
1461,Vincent,Yarbrough,8,Denver Nuggets,Nuggets,,DEN,Denver,West,Northwest
1462,Mike,Wilks,1,Atlanta Hawks,Hawks,G,ATL,Atlanta,East,Southeast
1463,Paul,Shirley,1,Atlanta Hawks,Hawks,,ATL,Atlanta,East,Southeast
1464,Antoine,Rigaudeau,7,Dallas Mavericks,Mavericks,,DAL,Dallas,West,Southwest
1465,Jamal,Sampson,17,Milwaukee Bucks,Bucks,,MIL,Milwaukee,East,Central
1466,Roger,Mason Jr.,5,Chicago Bulls,Bulls,,CHI,Chicago,East,Central
1467,Chris,Owens,15,Memphis Grizzlies,Grizzlies,,MEM,Memphis,West,Southwest
1468,T.J.,Ford,17,Milwaukee Bucks,Bucks,,MIL,Milwaukee,East,Central
1469,Zoran,Planinic,3,Brooklyn Nets,Nets,,BKN,Brooklyn,East,Atlantic
1470,Josh,Howard,7,Dallas Mavericks,Mavericks,,DAL,Dallas,West,Southwest
1471,Marquis,Daniels,7,Dallas Mavericks,Mavericks,,DAL,Dallas,West,Southwest
1472,Luke,Walton,14,Los Angeles Lakers,Lakers,,LAL,Los Angeles,West,Pacific
1473,Jerome,Beasley,16,Miami Heat,Heat,,MIA,Miami,East,Southeast
1474,Willie,Green,23,Philadelphia 76ers,76ers,,PHI,Philadelphia,East,Atlantic
1475,Zarko,Cabarkapa,24,Phoenix Suns,Suns,,PHX,Phoenix,West,Pacific
1476,Leandro,Barbosa,24,Phoenix Suns,Suns,,PHX,Phoenix,West,Pacific
1477,Keith,McLeod,18,Minnesota Timberwolves,Timberwolves,,MIN,Minnesota,West,Northwest
1478,Ndudi,Ebi,18,Minnesota Timberwolves,Timberwolves,,MIN,Minnesota,West,Northwest
1479,Boris,Diaw,1,Atlanta Hawks,Hawks,,ATL,Atlanta,East,Southeast
1480,Travis,Hansen,1,Atlanta Hawks,Hawks,,ATL,Atlanta,East,Southeast
1481,David,West,19,New Orleans Pelicans,Pelicans,,NOP,New Orleans,West,Southwest
1482,Chris,Bosh,28,Toronto Raptors,Raptors,,TOR,Toronto,East,Atlantic
1483,Ben,Handlogten,29,Utah Jazz,Jazz,,UTA,Utah,West,Northwest
1484,Sasha,Pavlovic,29,Utah Jazz,Jazz,,UTA,Utah,West,Northwest
1485,Raul,Lopez,29,Utah Jazz,Jazz,,UTA,Utah,West,Northwest
1486,Mo,Williams,29,Utah Jazz,Jazz,,UTA,Utah,West,Northwest
1487,Jason,Kapono,6,Cleveland Cavaliers,Cavaliers,,CLE,Cleveland,East,Central
1488,Darius,Songaila,26,Sacramento Kings,Kings,,SAC,Sacramento,West,Pacific
1489,Mickael,Pietrus,10,Golden State Warriors,Warriors,,GSW,Golden State,West,Pacific
1490,Britton,Johnsen,22,Orlando Magic,Magic,F,ORL,Orlando,East,Southeast
1491,Reece,Gaines,22,Orlando Magic,Magic,,ORL,Orlando,East,Southeast
1492,Michael,Sweetney,20,New York Knicks,Knicks,,NYK,New York,East,Atlantic
1493,Marcus,Banks,2,Boston Celtics,Celtics,,BOS,Boston,East,Atlantic
